epoch,spent_eps,train_loss,val_loss
1,0.1011,29.0407,28.5928
2,0.1012,28.9343,28.6671
3,0.1015,29.0588,28.6012
4,0.1018,28.9366,28.5412
5,0.1022,28.8838,28.4942
6,0.1026,28.7577,28.4384
7,0.1032,28.6946,28.1297
8,0.1038,28.4369,28.0604
9,0.1045,28.3859,27.9686
10,0.1053,28.3769,28.0101
11,0.1061,28.2798,27.7296
12,0.1071,28.1309,27.7658
13,0.1081,28.1130,27.7060
14,0.1092,28.0927,27.6668
15,0.1104,28.0262,27.5485
16,0.1116,27.8904,27.4292
17,0.1129,27.7675,27.2721
18,0.1144,27.7409,27.2666
19,0.1158,27.6369,27.1743
20,0.1174,27.8733,27.2957
21,0.1190,27.9150,27.1408
22,0.1208,27.9713,27.1855
23,0.1226,28.1176,27.2948
24,0.1244,28.6881,27.4219
25,0.1264,28.2878,26.7520
26,0.1284,27.6841,26.3699
27,0.1305,27.6835,26.1842
28,0.1327,27.9327,26.3465
29,0.1350,28.6846,26.5221
30,0.1373,29.1844,26.9511
31,0.1398,29.4327,26.1781
32,0.1423,29.4444,26.5042
33,0.1448,30.4429,27.1077
34,0.1475,30.3619,26.7251
35,0.1502,30.6888,26.7773
36,0.1530,31.2969,26.8379
