epoch,spent_eps,train_loss,val_loss
1,0.1013,25.0874,24.6121
2,0.1020,24.0880,23.7475
3,0.1031,23.2023,22.7291
4,0.1045,22.3401,22.0586
5,0.1063,21.0937,20.5036
6,0.1084,19.6729,19.2515
7,0.1109,18.7370,18.6306
8,0.1137,18.1243,18.2074
9,0.1169,17.7901,17.9015
10,0.1204,17.3071,17.3127
11,0.1243,16.7296,16.7680
12,0.1286,16.2757,16.5462
13,0.1332,15.9109,16.0176
14,0.1381,15.4611,15.6181
15,0.1434,15.1868,15.5293
16,0.1491,15.0440,15.2885
17,0.1551,14.7935,15.0960
18,0.1614,14.6532,15.1124
19,0.1682,14.4623,14.6734
20,0.1752,14.1561,14.4595
21,0.1827,13.9918,14.2450
22,0.1904,13.7651,14.0531
23,0.1986,13.4869,13.6735
24,0.2071,13.2410,13.4326
25,0.2159,12.9667,13.2743
26,0.2248,12.8109,13.1527
27,0.2337,12.6678,12.9469
28,0.2427,12.4923,12.8570
29,0.2516,12.4336,12.8076
30,0.2606,12.4548,12.7931
31,0.2697,12.4087,12.7324
32,0.2787,12.3235,12.7054
33,0.2878,12.2324,12.5984
34,0.2969,12.2153,12.6013
35,0.3060,12.1741,12.5250
36,0.3151,12.1751,12.6033
37,0.3242,12.1353,12.5078
38,0.3334,12.0544,12.3976
39,0.3426,11.9549,12.3481
40,0.3518,11.8788,12.2885
41,0.3610,11.8379,12.2726
42,0.3702,11.7942,12.2134
43,0.3795,11.7352,12.1038
44,0.3887,11.6604,12.0626
45,0.3980,11.6112,12.0560
46,0.4073,11.5416,11.9209
47,0.4166,11.4554,11.8502
48,0.4260,11.3833,11.8279
49,0.4353,11.3011,11.6998
50,0.4447,11.2202,11.6673
51,0.4541,11.2106,11.6749
52,0.4635,11.1717,11.6346
53,0.4729,11.1500,11.5467
54,0.4823,11.1074,11.5673
55,0.4918,11.0936,11.5032
56,0.5012,11.0645,11.4654
57,0.5107,10.9882,11.4118
58,0.5202,10.9017,11.2610
59,0.5297,10.7736,11.2036
60,0.5392,10.7317,11.1748
61,0.5487,10.7332,11.1787
62,0.5582,10.7641,11.2250
63,0.5678,10.7541,11.1961
64,0.5773,10.7833,11.2349
65,0.5870,10.7966,11.2106
