age,duration,campaign,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_no,default_unknown,default_yes,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,pdays_intermediate,pdays_never,pdays_recent,poutcome_failure,poutcome_nonexistent,poutcome_success
0.0,0.0,0.0,0.0,0.0,0.0,-0.07991190251437619,-0.11946615864956962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584282971689481,0.0,0.0,0.0,0.0,0.0,0.0,0.17372814129266909,0.0,0.0,0.0,0.0,0.0,0.0,1.2197291652423157,0.0,0.0,0.0,0.8148159101992446,0.0,0.4015727943774395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873745512769278,0.0,0.0,0.0,1.0317194430828602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3896940740441759,0.0,0.0
0.0028572244062621266,0.0,0.0,0.0,0.029810556098693673,0.0,0.0,0.03607302774789682,0.0,0.0,0.9005915961278296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081586851396583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420801447291836,0.0,0.0,0.0,0.30710707002472076,0.0,0.0,0.0,0.18588972168501103,0.0,0.0,0.0,0.0,1.0869675238404697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943772644288108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.026650748668470378,0.0,0.0,0.03458894455049171,0.0,0.0,0.9011274161142888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2294647617720647,0.0,0.0,0.0,0.0,0.0,0.0,0.8417061190229489,0.0,0.0,0.0,0.30621722144503366,0.0,0.0,0.0,0.0023701378994402944,0.5552072277803988,0.0,0.0,0.0,0.0,1.274976913389721,0.0,0.0,0.0,0.0,0.0,1.0802998923481872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.03607373161442079,0.0,0.019383086493050428,0.0,0.0,0.024109781796257647,0.0,1.0174836056427081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17814922121124718,0.0,0.0,0.0,0.0,0.9492850477864351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30743629211549695,0.0,0.0,0.0,0.18663542311366826,0.0,0.0,0.0,0.0,1.0957786894180825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024836237849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.02305394326832744,0.0,0.0,0.0,-0.013932296072781014,0.009668453398164576,0.0,0.0,0.0,1.677494514622972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7927792306095259,0.0,0.0,0.8315331947862414,0.0,0.4064609883954023,0.0,0.0,0.0,0.0,0.0,0.18461339362504126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243360441681869,0.0,0.0,0.0,0.0,1.0140175435020018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09620570045840673,-0.1627854924219907,0.0,0.9780812238500456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3118184122315109,0.0,0.0,0.0,0.0,0.0,0.9198323998628848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986894781347918,0.0,0.0,0.0,0.0,0.0,0.0,1.1669018464428182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058881409801461,0.0,0.0,0.0,0.0,1.8178251117427677,0.0,0.0,1.7713912267210405
0.0,0.0,0.0,0.0,0.030216546877158464,0.0,0.0,0.0366581003407543,0.0059423265805564895,1.0124622989073193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758357575250943,0.0,0.0,0.0,0.9461027907749258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30995672572448,0.0,0.0,0.0,0.18774894360948793,0.0,0.0,0.0,0.0,1.0912667040653266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414610426258193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.056993703179331015,0.0,-0.1268223313096435,0.0,0.9882438943453572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17849487456295648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7850311878710604,0.0,0.0,0.0,0.0,0.401460168822336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815941376090477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005145832615892,0.0,0.0,1.820544998266623,0.0,0.0,0.0,0.0,1.7680358816430144
0.0,0.0,0.0,0.0,0.03154872288027564,0.0,0.03200154225364216,0.03694506193024832,0.0,0.0,0.0,0.0,0.0,0.0,1.735635761935584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17860068610947488,0.0,0.0,0.0,0.0,0.9510281529426685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30912061206303443,0.0,0.0,0.0,0.1865922087826564,0.0,0.0,1.2008580340130224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898676464594697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.020327050151721312,0.0,0.0,0.0,0.0,0.01052548990322772,0.0029891129748484957,0.0,0.0,0.0,0.0,1.4933211035840996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785738944966498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7940244146658593,0.0,0.0,0.0,0.0,0.0,0.0,0.3082754549499915,0.0,0.0,0.0,0.0,0.5544182191423774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2530823184128737,0.0,0.0,1.0688334212685053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
