epoch,train_loss,val_loss
1,15.7097,11.1505
2,11.0357,7.9896
3,9.3224,7.6118
4,8.4760,6.5858
5,7.8164,5.5134
6,7.4263,5.1322
7,6.9880,4.6374
8,6.7408,4.6109
9,6.5413,4.3251
10,6.3344,4.5729
11,6.2018,4.0615
12,5.9768,3.7780
13,5.8305,3.8295
14,5.7766,5.6426
15,5.7636,3.5654
16,5.5588,3.8735
17,5.5076,3.5413
18,5.4315,3.3061
19,5.3398,3.5111
20,5.3329,3.3127
21,5.2196,3.3483
22,5.1695,3.1183
23,5.1299,3.0520
24,5.1229,3.2676
25,5.0826,2.8867
26,5.0401,2.9694
27,4.9917,2.9211
28,4.9813,2.8996
29,4.9086,2.9886
30,4.9232,2.8328
31,4.8358,3.0973
32,5.0649,2.8821
33,4.8489,2.8008
34,4.8232,2.8357
35,4.7494,2.8339
36,4.7230,2.7650
37,4.6608,2.7333
38,4.6972,2.6651
39,4.6628,2.9638
40,4.6628,2.7383
41,4.6443,2.6635
42,4.6189,2.6598
43,4.6411,2.8574
44,4.5549,2.6722
45,4.6127,2.6788
46,4.5328,2.6798
47,4.5515,2.6985
48,4.5026,2.7005
49,4.4889,2.5747
50,4.4971,2.8009
51,4.4473,2.6273
52,4.4812,2.7631
53,4.4549,2.7001
54,4.4434,2.6669
55,4.4139,2.6480
56,4.4189,2.6002
57,4.4073,2.5373
58,4.4001,2.6293
59,4.4081,2.4807
60,4.3768,2.5680
61,4.3593,2.5639
62,4.3290,2.6593
63,4.3515,2.5941
64,4.3249,2.5135
65,4.3400,2.5792
66,4.3338,2.5168
67,4.2851,2.5382
68,4.3036,2.5593
69,4.2816,2.4636
70,4.2587,2.4230
71,4.2385,2.7030
72,4.2612,2.5460
73,4.2523,2.4939
74,4.2281,2.5094
75,4.2630,2.5614
76,4.1897,2.4208
77,4.2080,2.5675
78,4.1829,2.4819
79,4.1713,2.4626
80,4.1864,2.4047
81,4.1850,2.4003
82,4.1303,2.5380
83,4.1768,2.4259
84,4.1711,2.5777
85,4.1904,2.4629
86,4.1344,2.5144
87,4.1162,2.4580
88,4.1267,2.5433
89,4.1430,2.6258
90,4.0922,2.4265
91,4.1323,2.4725
