epoch,train_loss,val_loss
1,12.9693,8.4780
2,7.6666,6.6649
3,6.7263,5.3893
4,6.3631,4.9830
5,6.1923,4.7034
6,6.0308,4.7791
7,5.9528,4.3189
8,5.8925,4.2708
9,5.8574,4.4383
10,5.7943,4.5221
11,5.8004,4.9027
12,5.7561,4.3097
13,5.7103,4.1599
14,5.7026,4.3046
15,5.6693,4.0824
16,5.6275,4.1884
17,5.6407,4.2402
18,5.5927,4.4417
19,5.5869,4.4102
20,5.5898,4.1658
21,5.5323,4.3513
22,5.5396,4.0370
23,5.5013,4.0275
24,5.4787,4.0147
25,5.4607,4.1489
26,5.4689,4.2144
27,5.4645,3.9904
28,5.4062,3.9767
29,5.4195,4.0351
30,5.4011,4.0125
31,5.3840,4.1100
32,5.3653,3.9331
33,5.3685,3.8835
34,5.3583,4.0341
35,5.3812,4.6910
36,5.3505,3.9825
37,5.3381,4.0603
38,5.3304,4.0365
39,5.3183,3.8864
40,5.2855,3.9916
41,5.2759,4.2445
42,5.2868,3.8978
43,5.2814,3.9662
