epoch,train_loss,val_loss
1,14.9688,10.9435
2,10.3056,8.2898
3,8.4649,6.5771
4,7.4366,6.1294
5,6.8834,6.3862
6,6.6951,5.3765
7,6.2551,5.4607
8,6.0565,5.5949
9,6.1052,4.4192
10,5.3724,5.3055
11,5.2890,4.3041
12,5.2441,4.1275
13,4.9640,4.4547
14,5.5593,4.3861
15,5.3536,4.3306
16,5.0759,4.0372
17,5.4214,4.7228
18,4.4998,4.0508
19,5.1760,5.7587
20,5.0235,4.2016
21,5.7851,4.8766
22,4.9252,3.9090
23,4.2982,3.9689
24,4.5376,3.9699
25,4.2907,3.8020
26,4.8467,4.6551
27,5.1686,4.0116
28,4.0580,3.7292
29,4.5398,3.9099
30,3.9907,4.2901
31,7.4496,6.5034
32,4.9551,4.0524
33,5.2204,4.0059
34,4.3258,3.8430
35,4.3322,3.8847
36,3.9596,3.6862
37,4.1513,3.7395
38,4.0531,3.6164
39,4.6150,3.5039
40,4.3031,3.7042
41,3.8636,3.7659
42,3.9786,3.6669
43,4.8209,3.7456
44,4.6740,3.7788
45,4.5461,3.9317
46,3.9122,3.6569
47,4.3588,3.9898
48,4.0236,3.6479
49,8.0939,6.1724
