epoch,train_loss,val_loss
1,14.8145,10.9488
2,10.5545,9.0200
3,9.1792,7.7390
4,8.5157,7.0690
5,7.9448,6.6992
6,7.5740,6.0948
7,7.3913,5.9588
8,7.1249,5.9071
9,6.8441,5.8276
10,6.7954,6.0106
11,6.6013,6.2522
12,6.5560,5.4263
13,6.4484,5.7119
14,6.3739,5.2222
15,6.3044,5.5322
16,6.3257,5.0446
17,6.1299,5.6664
18,6.1228,5.2171
19,6.0431,5.1841
20,5.9517,5.0073
21,5.8804,4.7246
22,5.9183,4.8143
23,5.8001,5.3804
24,5.8040,4.7111
25,5.7518,5.1596
26,5.6818,4.8081
27,5.6386,4.9215
28,5.6343,4.9163
29,5.6412,4.6400
30,5.5901,4.6301
31,5.6005,4.7647
32,5.5505,4.4821
33,5.5050,4.6767
34,5.4914,4.5348
35,5.5176,4.7152
36,5.4760,4.6380
37,5.5798,4.6633
38,5.4853,4.4629
39,5.4091,4.7968
40,5.3983,4.6759
41,5.3692,4.4998
42,5.3605,4.5124
43,5.3735,4.4212
44,5.3534,4.4316
45,5.3529,4.4473
46,5.3060,4.5195
47,5.3391,4.4002
48,5.2872,4.5876
49,5.2827,4.4863
50,5.2428,4.4229
51,5.2695,4.3452
52,5.2585,4.2679
53,5.2380,4.3646
54,5.2308,4.5919
55,5.2392,4.3919
56,5.2890,4.4120
57,5.2176,4.4955
58,5.2242,4.4181
59,5.2458,4.4589
60,5.2018,4.3685
61,5.2130,4.2949
62,5.2135,4.5329
