epoch,train_loss,val_loss
1,15.3088,10.6859
2,11.5602,8.8580
3,10.2274,7.6266
4,9.4181,6.6685
5,8.8603,6.1514
6,8.5278,5.9466
7,8.2754,5.7384
8,8.0683,5.5845
9,7.9218,5.2987
10,7.6985,5.1457
11,7.5523,4.9978
12,7.4089,4.8518
13,7.3027,4.6661
14,7.2053,4.4785
15,7.0321,4.2779
16,6.9088,4.2710
17,6.8789,4.1240
18,6.7791,3.9800
19,6.6859,3.9590
20,6.6095,3.9527
21,6.5283,3.8495
22,6.4612,3.8503
23,6.4422,3.8984
24,6.4271,3.8439
25,6.3186,3.8049
26,6.2819,3.7631
27,6.3043,3.8897
28,6.2432,3.7536
29,6.2001,3.6742
30,6.3107,3.7758
31,6.1715,3.6477
32,6.1088,3.6612
33,6.1121,3.6270
34,6.0699,3.6402
35,6.0793,3.6041
36,5.9906,3.5865
37,6.0180,3.5482
38,5.9453,3.5281
39,5.9467,3.5541
40,5.9535,3.5245
41,5.9752,3.5006
42,5.9367,3.5018
43,5.9161,3.4731
44,5.9271,3.4760
45,5.8684,3.4131
46,5.8838,3.4441
47,5.9027,3.4591
48,5.8577,3.4176
49,5.8571,3.3740
50,5.8759,3.3478
51,5.8468,3.3540
52,5.8110,3.3379
53,5.8254,3.3635
54,5.8358,3.3365
55,5.8341,3.3702
56,5.8257,3.3610
57,5.7665,3.3039
58,5.7038,3.2979
59,5.7989,3.2757
60,5.7450,3.2724
61,5.8193,3.2685
62,5.7375,3.3548
63,5.6801,3.2636
64,5.7262,3.2487
65,5.7516,3.2962
66,5.7254,3.2729
67,5.7033,3.2596
68,5.6908,3.2334
69,5.7274,3.2509
70,5.6592,3.2639
71,5.6617,3.1651
72,5.6492,3.1918
73,5.6372,3.2059
74,5.6612,3.2034
75,5.6113,3.1783
76,5.6268,3.2196
77,5.6653,3.1848
78,5.6113,3.1693
79,5.6393,3.2138
80,5.5803,3.2657
81,5.6330,3.1643
82,5.5777,3.2453
83,5.6114,3.2339
84,5.5636,3.0740
85,5.5473,3.1567
86,5.5206,3.1212
87,5.5634,3.1890
88,5.5918,3.2026
89,5.5848,3.1456
90,5.5257,3.0914
91,5.5775,3.1455
92,5.5119,3.1204
93,5.5371,3.0760
94,5.5253,3.1251
