epoch,train_loss,val_loss
1,15.6205,11.8749
2,11.7661,9.6220
3,10.2636,8.3018
4,9.5170,7.7156
5,9.0410,7.2656
6,8.6956,6.7782
7,8.3558,6.6742
8,8.1248,6.2815
9,7.9341,6.0055
10,7.8143,5.9082
11,7.6296,5.8120
12,7.5646,5.6935
13,7.4337,5.5712
14,7.3026,5.5019
15,7.2384,5.3307
16,7.1801,5.5808
17,7.1370,5.4235
18,7.0987,5.4212
19,7.0069,5.1327
20,6.9192,5.1454
21,6.8884,5.0115
22,6.7992,5.0484
23,6.7676,4.9561
24,6.6668,5.0303
25,6.6391,4.8526
26,6.6033,4.8701
27,6.5053,4.7118
28,6.5262,4.7282
29,6.4706,4.8306
30,6.3927,4.6936
31,6.3992,4.8880
32,6.3522,4.7680
33,6.3245,4.6507
34,6.3072,4.4846
35,6.2623,4.4943
36,6.2625,4.5654
37,6.1816,4.6917
38,6.2054,4.5647
39,6.2138,4.4693
40,6.1474,4.4877
41,6.1573,4.5829
42,6.1372,4.3995
43,6.1218,4.5689
44,6.1047,4.5896
45,6.0736,4.4694
46,6.0335,4.4015
47,6.0326,4.5210
48,6.0131,4.5161
49,6.0180,4.3636
50,5.9585,4.4432
51,6.0001,4.4343
52,5.9515,4.4293
53,5.9665,4.4584
54,5.9337,4.4123
55,5.9206,4.3682
56,5.9538,4.4609
57,5.8799,4.5144
58,5.9060,4.4991
59,5.8826,4.3554
60,5.8808,4.3711
61,5.8370,4.2592
62,5.8353,4.2897
63,5.8222,4.3148
64,5.7975,4.3424
65,5.7964,4.4944
66,5.7811,4.3594
67,5.7893,4.4293
68,5.7915,4.3694
69,5.8047,4.2937
70,5.7457,4.2856
71,5.7551,4.2989
