epoch,train_loss,val_loss
1,12.5441,8.3576
2,8.1276,5.4788
3,6.6311,4.3032
4,5.9223,3.6074
5,5.4513,3.2136
6,5.1606,2.9633
7,4.9032,2.6948
8,4.7188,2.5434
9,4.5551,2.4241
10,4.4538,2.4268
11,4.3463,2.3175
12,4.2679,2.2685
13,4.1849,2.1365
14,4.0679,2.0925
15,4.0298,1.9987
16,3.9525,2.0389
17,3.8862,1.9235
18,3.8362,1.8440
19,3.7573,1.9293
20,3.7132,1.7494
21,3.6509,1.7282
22,3.6271,1.6630
23,3.5609,1.6918
24,3.5191,1.6367
25,3.5164,1.6620
26,3.4417,1.6195
27,3.4120,1.6986
28,3.3680,1.6013
29,3.3267,1.5558
30,3.2813,1.4851
31,3.2794,1.4931
32,3.2514,1.4468
33,3.1759,1.4373
34,3.2067,1.4257
35,3.1684,1.3733
36,3.1254,1.4412
37,3.0739,1.3290
38,3.0505,1.4119
39,3.0155,1.3434
40,2.9707,1.3136
41,2.9375,1.2564
42,2.9404,1.3236
43,2.8783,1.1955
44,2.8554,1.2127
45,2.8461,1.2037
46,2.8305,1.1617
47,2.7999,1.2089
48,2.7813,1.1564
49,2.7567,1.1716
50,2.7096,1.1202
51,2.6935,1.0772
52,2.6991,1.1284
53,2.6945,1.1396
54,2.6697,0.9938
55,2.6210,1.0134
56,2.6595,1.0219
57,2.5745,1.0334
58,2.5863,1.0107
59,2.5760,1.0181
60,2.5675,0.9971
61,2.5500,0.9948
62,2.5164,1.0567
63,2.5159,0.9784
64,2.5099,1.0868
65,2.5288,0.9591
66,2.4835,0.9761
67,2.4647,0.9185
68,2.4592,0.9436
69,2.4635,0.8975
70,2.4497,0.9240
71,2.4519,0.9182
72,2.4143,0.9850
73,2.4241,0.9122
74,2.4041,0.9252
75,2.4228,0.9372
76,2.4157,0.9019
77,2.4195,0.9099
78,2.3761,0.9335
79,2.3738,0.8401
80,2.3597,0.8967
81,2.3182,0.8441
82,2.3627,0.9313
83,2.3665,0.8819
84,2.3266,0.9007
85,2.3490,0.9019
86,2.3773,0.8738
87,2.3519,0.9153
88,2.3570,0.8504
89,2.3097,0.8210
90,2.3044,0.9439
91,2.3179,0.8441
92,2.3054,0.9251
93,2.2676,0.8453
94,2.2662,0.8153
95,2.2784,0.8047
96,2.2744,0.8360
97,2.2603,0.8957
98,2.2839,0.8763
99,2.2330,0.7840
100,2.2700,0.8224
101,2.2757,0.8399
102,2.2362,0.8714
103,2.2392,0.7957
104,2.2464,0.8739
105,2.2223,0.8613
106,2.2304,0.8100
107,2.1896,0.8128
108,2.2454,0.8046
109,2.2360,0.8226
