epoch,train_loss,val_loss
1,10.8190,9.6096
2,8.8194,7.9682
3,7.3223,6.6340
4,6.1041,5.5414
5,5.1055,4.6435
6,4.2856,3.9047
7,3.6098,3.2961
8,3.0539,2.7951
9,2.5963,2.3827
10,2.2192,2.0431
11,1.9090,1.7634
12,1.6530,1.5328
13,1.4427,1.3426
14,1.2684,1.1857
15,1.1256,1.0563
16,1.0071,0.9495
17,0.9092,0.8613
18,0.8284,0.7886
19,0.7622,0.7285
20,0.7067,0.6788
21,0.6616,0.6378
22,0.6235,0.6039
23,0.5927,0.5759
24,0.5669,0.5527
25,0.5459,0.5336
26,0.5282,0.5177
27,0.5137,0.5046
28,0.5018,0.4937
29,0.4913,0.4846
30,0.4827,0.4771
31,0.4761,0.4709
32,0.4701,0.4657
33,0.4656,0.4614
34,0.4621,0.4577
35,0.4585,0.4547
36,0.4556,0.4522
37,0.4534,0.4500
38,0.4509,0.4482
39,0.4493,0.4467
40,0.4480,0.4454
41,0.4471,0.4443
42,0.4456,0.4433
43,0.4442,0.4425
44,0.4443,0.4418
45,0.4431,0.4411
46,0.4427,0.4406
47,0.4423,0.4401
48,0.4415,0.4396
49,0.4410,0.4392
50,0.4406,0.4388
51,0.4407,0.4385
52,0.4398,0.4382
53,0.4393,0.4379
54,0.4390,0.4376
55,0.4389,0.4373
56,0.4388,0.4370
57,0.4384,0.4368
58,0.4379,0.4365
59,0.4377,0.4363
60,0.4378,0.4361
61,0.4374,0.4359
62,0.4371,0.4356
63,0.4372,0.4354
64,0.4370,0.4352
65,0.4366,0.4350
66,0.4365,0.4348
67,0.4360,0.4346
68,0.4357,0.4344
69,0.4354,0.4342
70,0.4354,0.4340
71,0.4351,0.4338
72,0.4351,0.4336
73,0.4348,0.4334
74,0.4345,0.4332
75,0.4342,0.4330
76,0.4341,0.4328
77,0.4336,0.4326
78,0.4338,0.4324
79,0.4336,0.4322
80,0.4334,0.4321
81,0.4334,0.4319
82,0.4329,0.4317
83,0.4326,0.4315
84,0.4326,0.4313
85,0.4325,0.4311
86,0.4320,0.4310
87,0.4320,0.4308
88,0.4316,0.4306
89,0.4316,0.4304
90,0.4312,0.4302
91,0.4311,0.4301
92,0.4309,0.4299
93,0.4306,0.4297
94,0.4306,0.4295
95,0.4303,0.4293
96,0.4304,0.4292
97,0.4299,0.4290
98,0.4297,0.4288
99,0.4295,0.4286
100,0.4296,0.4285
101,0.4293,0.4283
102,0.4293,0.4281
103,0.4289,0.4280
104,0.4284,0.4278
105,0.4283,0.4276
106,0.4284,0.4274
107,0.4280,0.4273
108,0.4280,0.4271
109,0.4277,0.4269
110,0.4275,0.4268
111,0.4274,0.4266
112,0.4272,0.4264
113,0.4271,0.4263
114,0.4267,0.4261
115,0.4266,0.4260
116,0.4265,0.4258
117,0.4258,0.4256
118,0.4262,0.4255
119,0.4258,0.4253
120,0.4256,0.4251
121,0.4256,0.4250
122,0.4252,0.4248
123,0.4250,0.4247
124,0.4249,0.4245
125,0.4248,0.4243
126,0.4245,0.4242
127,0.4244,0.4240
128,0.4240,0.4239
129,0.4239,0.4237
130,0.4236,0.4235
131,0.4237,0.4234
132,0.4232,0.4232
133,0.4232,0.4230
134,0.4231,0.4228
135,0.4228,0.4227
136,0.4227,0.4225
137,0.4225,0.4223
138,0.4220,0.4221
139,0.4218,0.4219
140,0.4215,0.4217
141,0.4216,0.4215
142,0.4209,0.4212
143,0.4208,0.4210
144,0.4204,0.4207
145,0.4200,0.4204
146,0.4195,0.4201
147,0.4193,0.4198
148,0.4187,0.4194
149,0.4182,0.4189
150,0.4178,0.4185
151,0.4173,0.4179
152,0.4166,0.4173
153,0.4163,0.4166
154,0.4153,0.4158
155,0.4142,0.4149
156,0.4132,0.4140
157,0.4122,0.4129
158,0.4111,0.4117
159,0.4099,0.4104
160,0.4081,0.4090
161,0.4070,0.4075
162,0.4054,0.4060
163,0.4036,0.4044
164,0.4020,0.4028
165,0.4004,0.4012
166,0.3989,0.3996
167,0.3973,0.3981
168,0.3956,0.3966
169,0.3943,0.3953
170,0.3929,0.3940
171,0.3917,0.3928
172,0.3906,0.3918
173,0.3896,0.3908
174,0.3886,0.3899
175,0.3877,0.3891
176,0.3870,0.3884
177,0.3863,0.3878
178,0.3857,0.3872
179,0.3852,0.3867
180,0.3847,0.3862
181,0.3842,0.3858
182,0.3838,0.3854
183,0.3834,0.3851
184,0.3831,0.3848
185,0.3828,0.3845
186,0.3825,0.3842
187,0.3823,0.3840
188,0.3820,0.3837
189,0.3817,0.3835
190,0.3815,0.3833
191,0.3814,0.3831
192,0.3811,0.3829
193,0.3810,0.3827
194,0.3807,0.3825
195,0.3805,0.3823
196,0.3804,0.3822
197,0.3802,0.3820
198,0.3800,0.3818
199,0.3799,0.3817
200,0.3798,0.3815
201,0.3795,0.3814
202,0.3794,0.3812
203,0.3793,0.3811
204,0.3791,0.3809
205,0.3789,0.3808
206,0.3788,0.3806
207,0.3787,0.3805
208,0.3785,0.3803
209,0.3784,0.3802
210,0.3782,0.3801
211,0.3781,0.3799
212,0.3780,0.3798
213,0.3778,0.3796
214,0.3777,0.3795
215,0.3775,0.3794
216,0.3774,0.3792
217,0.3773,0.3791
218,0.3771,0.3789
219,0.3770,0.3788
220,0.3769,0.3787
221,0.3767,0.3785
222,0.3766,0.3784
223,0.3765,0.3783
224,0.3763,0.3781
225,0.3762,0.3780
226,0.3761,0.3779
227,0.3759,0.3777
228,0.3758,0.3776
229,0.3757,0.3775
230,0.3755,0.3774
231,0.3754,0.3772
232,0.3753,0.3771
233,0.3752,0.3770
234,0.3750,0.3768
235,0.3749,0.3767
236,0.3748,0.3766
237,0.3746,0.3765
238,0.3745,0.3763
239,0.3744,0.3762
240,0.3743,0.3761
241,0.3741,0.3759
242,0.3740,0.3758
243,0.3739,0.3757
244,0.3737,0.3756
245,0.3736,0.3754
246,0.3735,0.3753
247,0.3734,0.3752
248,0.3732,0.3751
249,0.3731,0.3749
250,0.3730,0.3748
251,0.3729,0.3747
252,0.3728,0.3746
253,0.3726,0.3745
254,0.3725,0.3743
255,0.3724,0.3742
256,0.3723,0.3741
257,0.3721,0.3740
258,0.3720,0.3738
259,0.3719,0.3737
260,0.3718,0.3736
261,0.3717,0.3735
262,0.3715,0.3734
263,0.3714,0.3732
264,0.3713,0.3731
265,0.3712,0.3730
266,0.3711,0.3729
267,0.3709,0.3728
268,0.3708,0.3726
269,0.3707,0.3725
270,0.3706,0.3724
271,0.3705,0.3723
272,0.3704,0.3722
273,0.3702,0.3721
