epoch,train_loss,val_loss
1,13.6786,15.2590
2,9.0530,16.1273
3,7.4745,10.9617
4,6.4424,7.1655
5,6.0454,7.8713
6,5.7256,6.7223
7,5.5510,8.9328
8,5.4130,4.6067
9,5.1904,4.9214
10,5.1114,9.4791
11,5.1154,4.3324
12,4.9458,4.3675
13,4.8706,4.3072
14,4.8538,5.8690
15,4.8068,6.6714
16,4.7701,15.1839
17,5.0290,5.7097
18,4.7167,4.2915
19,4.6506,6.5733
20,4.6924,4.1393
21,4.5913,4.5945
22,4.5537,5.6069
23,4.5332,5.2619
24,4.4992,5.5869
25,4.5003,5.3728
26,4.4322,4.2860
27,4.3866,3.8034
28,4.3790,3.7982
29,4.3408,4.8655
30,4.3243,3.6331
31,4.2702,3.9078
32,4.2701,8.8075
33,4.3818,3.8819
34,4.2676,10.6567
35,4.4466,6.1944
36,4.2666,4.5712
37,4.2237,3.6060
38,4.1853,3.8581
39,4.1661,3.7182
40,4.1669,18.6608
41,4.3760,3.7482
42,4.1255,9.0783
43,4.2510,3.4899
44,4.0974,3.7803
45,4.0978,6.2043
46,4.2005,3.6022
47,4.0695,6.0952
48,4.0800,3.9021
49,4.0598,3.5989
50,4.0415,5.1389
51,4.0925,13.9151
52,4.3726,7.5870
53,4.1165,12.6768
