epoch,train_loss,val_loss
1,14.2078,10.7356
2,10.5593,8.1679
3,9.0153,7.2724
4,8.2301,6.3845
5,7.7707,6.0315
6,7.4687,5.7047
7,7.2247,5.4585
8,7.0493,5.3007
9,6.8941,5.0858
10,6.7369,5.0348
11,6.6424,4.8556
12,6.5271,4.7283
13,6.4492,4.6124
14,6.3564,4.7595
15,6.2933,4.5617
16,6.2258,4.5773
17,6.1392,4.4543
18,6.0940,4.2921
19,6.0066,4.3647
20,5.9748,4.2406
21,5.8940,4.1819
22,5.8797,4.0683
23,5.8052,4.0062
24,5.7445,4.0556
25,5.7307,3.9877
26,5.6833,3.9347
27,5.6198,4.0412
28,5.6048,3.9297
29,5.5566,3.9135
30,5.5312,3.8443
31,5.4881,3.8646
32,5.4089,3.7652
33,5.4392,3.7708
34,5.3684,3.8288
35,5.3915,3.6436
36,5.3609,3.6799
37,5.3355,3.5983
38,5.2977,3.6081
39,5.2999,3.6298
40,5.2493,3.8048
41,5.2235,3.7351
42,5.2343,3.5886
43,5.2299,3.6993
44,5.1846,3.5886
45,5.1804,3.6116
46,5.1470,3.6045
47,5.1455,3.5045
48,5.1223,3.5909
49,5.1193,3.5299
50,5.0913,3.4544
51,5.0910,3.5784
52,5.0646,3.4722
53,5.0704,3.5019
54,5.0480,3.4461
55,5.0250,3.4825
56,4.9998,3.5218
57,5.0203,3.4240
58,4.9821,3.4778
59,5.0063,3.5428
60,4.9713,3.4114
61,4.9937,3.5235
62,4.9463,3.4356
63,4.9217,3.5570
64,4.9531,3.4592
65,4.9549,3.3933
66,4.9204,3.5375
67,4.9049,3.5156
68,4.9028,3.3447
69,4.9203,3.4074
70,4.8812,3.4748
71,4.9244,3.4846
72,4.8612,3.4218
73,4.8806,3.4098
74,4.8541,3.4175
75,4.9088,3.4704
76,4.8701,3.3392
77,4.8538,3.3576
78,4.8351,3.3911
79,4.8448,3.4399
80,4.8701,3.3613
81,4.8266,3.3697
82,4.8293,3.4387
83,4.8343,3.3612
84,4.8089,3.3251
85,4.8221,3.2794
86,4.8175,3.3563
87,4.8211,3.3391
88,4.8145,3.4722
89,4.7878,3.2963
90,4.7857,3.3455
91,4.7601,3.2693
92,4.7918,3.3673
93,4.7799,3.2904
94,4.7827,3.2734
95,4.7466,3.3099
96,4.7217,3.2287
97,4.7317,3.3344
98,4.7425,3.2419
99,4.7516,3.2160
100,4.7488,3.3431
101,4.7420,3.2758
102,4.7740,3.2822
103,4.7282,3.2611
104,4.7493,3.2641
105,4.7126,3.2093
106,4.7323,3.2809
107,4.7008,3.2919
108,4.7019,3.2536
109,4.6933,3.2808
110,4.6875,3.2058
111,4.6773,3.2642
112,4.7063,3.1918
113,4.6857,3.2596
114,4.7085,3.1946
115,4.7092,3.2232
116,4.6859,3.2319
117,4.6765,3.2044
118,4.6808,3.2599
119,4.6416,3.2175
120,4.6823,3.2573
121,4.6594,3.2928
122,4.6727,3.2096
