epoch,train_loss,val_loss
1,15.5386,10.6166
2,10.4702,7.4900
3,8.9890,7.0124
4,8.2687,5.9552
5,7.7972,5.5315
6,7.1990,4.7920
7,6.8403,4.9304
8,6.6227,4.5019
9,6.3448,3.8131
10,6.1108,3.8609
11,5.9758,3.7682
12,5.8095,3.5946
13,5.6933,3.3878
14,5.5708,3.4032
15,5.5600,3.3014
16,5.4247,3.5930
17,5.3413,3.2588
18,5.2522,3.0647
19,5.2022,3.0807
20,5.1612,3.4513
21,5.0930,2.9848
22,5.0074,3.0445
23,5.0434,2.9186
24,4.9746,2.8651
25,4.8787,2.9275
26,4.8656,2.7798
27,4.8220,2.8325
28,4.7394,2.7546
29,4.7285,2.6705
30,4.6731,2.8468
31,4.6929,2.7419
32,4.6673,2.8442
33,4.6451,2.6786
34,4.6328,2.6757
35,4.5731,2.8394
36,4.6234,2.6505
37,4.5437,2.6258
38,4.5548,2.6670
39,4.5057,2.6702
40,4.5038,2.8670
41,4.5230,2.6327
42,4.4791,2.9664
43,5.9811,3.1176
44,5.0934,3.1068
45,4.9489,2.8132
46,4.8843,2.7454
47,4.8880,2.8880
